"Common Name","Year","Season","Center of Latitude","Center of Longitude"
"sea raven",1985,"Fall",42.4972359633642,-69.9235152155466
"sea raven",1986,"Fall",42.022918256602,-67.8702588295921
"sea raven",1987,"Fall",41.9149479195953,-67.3781033333526
"sea raven",1988,"Fall",42.7836724968377,-68.3791119721426
"sea raven",1989,"Fall",42.1572469077586,-68.4134806961479
"sea raven",1990,"Fall",41.7586405190369,-68.7065396965617
"sea raven",1991,"Fall",41.9825140136257,-68.2267027101842
"sea raven",1992,"Fall",42.1858593531122,-67.3066243849003
"sea raven",1993,"Fall",42.1424201887246,-68.1128796225507
"sea raven",1994,"Fall",41.972352318199,-67.8724798151478
"sea raven",1995,"Fall",42.1757241653323,-67.3009251608254
"sea raven",1996,"Fall",41.7515240556828,-67.7001345157642
"sea raven",1997,"Fall",41.8258626893723,-67.912982574119
"sea raven",1998,"Fall",41.7582626763063,-67.6972945613441
"sea raven",1999,"Fall",41.9833849763903,-69.4457357205988
"sea raven",2000,"Fall",42.0750391973346,-68.8742455004686
"sea raven",2001,"Fall",41.902171820132,-68.1673813945147
"sea raven",2002,"Fall",41.81720811898,-68.2647963912508
"sea raven",2003,"Fall",41.478664252313,-69.0789718657779
"sea raven",2004,"Fall",41.6593008714879,-68.9148948742927
"sea raven",2005,"Fall",41.2826483315527,-69.0686237256006
"sea raven",2006,"Fall",41.8613162355147,-66.8294713087563
"sea raven",2007,"Fall",41.9442756751795,-68.5796010131213
"sea raven",2008,"Fall",41.8249343639321,-68.512600225691
"sea raven",2009,"Fall",42.1481897316262,-69.4723983833275
"sea raven",2010,"Fall",42.8802596229589,-67.6581694207083
"sea raven",2011,"Fall",42.105005276267,-68.4467846661228
"sea raven",2012,"Fall",41.3747187227,-69.0606956820309
"sea raven",2013,"Fall",42.0373385545454,-68.3912210357552
"sea raven",2014,"Fall",42.1078302761912,-67.5600700498327
"sea raven",2015,"Fall",41.9025068539182,-67.0093556733825
"sea raven",2016,"Fall",42.0087718483022,-67.2336583374399
"sea raven",2017,"Fall",42.0149594650958,-68.1558415409683
"sea raven",2018,"Fall",42.0027813856846,-67.217657581837
"sea raven",2019,"Fall",42.2375235254831,-67.0268349837903
"silver hake",1970,"Spring",41.9963637977363,-68.0101963584112
"silver hake",1971,"Spring",38.9241099331471,-71.977084596204
"silver hake",1972,"Spring",40.6939136451695,-70.4038765108923
"silver hake",1973,"Spring",40.1400342672814,-70.9994192246349
"silver hake",1974,"Spring",40.7845935916473,-70.3273883350654
"silver hake",1975,"Spring",41.2603282710086,-70.0251119061674
"silver hake",1976,"Spring",41.2481370709118,-70.4577354082314
"silver hake",1977,"Spring",40.9999505248548,-70.018988997839
"silver hake",1978,"Spring",39.548290793367,-71.3451133465806
"silver hake",1979,"Spring",40.7479890644931,-70.164598398357
"silver hake",1980,"Spring",40.7828186514348,-69.9725417162461
"silver hake",1981,"Spring",40.6231939407054,-69.5337917921839
"silver hake",1982,"Spring",40.637095564062,-71.0790148564369
"silver hake",1983,"Spring",41.2400960266342,-69.3776378367114
"silver hake",1984,"Spring",40.3563309369624,-70.4472938559184
"silver hake",1985,"Spring",40.71490162384,-70.3865667880219
"silver hake",1986,"Spring",40.8442352640238,-68.9234315079961
"silver hake",1987,"Spring",40.9049664474391,-69.4433400206693
"silver hake",1988,"Spring",40.9793364193944,-70.1314223516488
"silver hake",1989,"Spring",41.0075045546696,-69.8457987110282
"silver hake",1990,"Spring",40.757643809174,-68.8464638119837
"silver hake",1991,"Spring",41.1405331654349,-69.0504336319763
"silver hake",1992,"Spring",42.4293487162158,-68.5151095805789
"silver hake",1993,"Spring",41.6855549657797,-68.7738541856951
"silver hake",1994,"Spring",42.0398692841357,-68.3909860968545
"silver hake",1995,"Spring",41.9293475197347,-68.4558622550872
"silver hake",1996,"Spring",41.6185193999788,-66.6938101655615
"silver hake",1997,"Spring",41.6607201682726,-69.8967840152478
"silver hake",1998,"Spring",42.3657284222994,-69.3632327094679
"silver hake",1999,"Spring",41.9584148940219,-68.730117979745
"silver hake",2000,"Spring",42.6520665475367,-68.7124408538658
"silver hake",2001,"Spring",42.7857479147293,-68.8840274992577
"silver hake",2002,"Spring",42.4289875287192,-69.1800305255095
"silver hake",2003,"Spring",42.4718211346089,-68.3760581285464
"silver hake",2004,"Spring",42.3663994440478,-69.2950969090472
"silver hake",2005,"Spring",40.9450861457761,-70.1135796440171
"silver hake",2006,"Spring",41.2994974064509,-69.5741709131423
"silver hake",2007,"Spring",41.5884264856734,-69.6034171824831
"silver hake",2008,"Spring",41.6767405401924,-69.257481498829
"silver hake",2009,"Spring",41.480492745472,-69.2362113979473
"silver hake",2010,"Spring",41.906521873107,-68.9409992178066
"silver hake",2011,"Spring",41.6562299211075,-68.9892896821771
"silver hake",2012,"Spring",42.3210861217806,-68.9901376064301
"silver hake",2013,"Spring",42.2319621567628,-68.030601730663
"silver hake",2014,"Spring",42.6512796296812,-68.2127430227182
"silver hake",2015,"Spring",42.3625796358968,-68.181199213946
"silver hake",2016,"Spring",42.7777461543982,-68.1375001384832
"silver hake",2017,"Spring",42.7142279118571,-68.5397702945136
"silver hake",2018,"Spring",42.4765382682296,-68.6575304492608
"silver hake",2019,"Spring",42.4637988035074,-68.902052697596
"silver hake",1970,"Fall",41.5829364857472,-69.5722689407168
"silver hake",1971,"Fall",41.1808012462662,-70.2859266227198
"silver hake",1972,"Fall",41.4608881912752,-70.1172895458827
"silver hake",1973,"Fall",41.496440829936,-69.6172787823124
"silver hake",1974,"Fall",42.2632690211427,-68.6113547772719
"silver hake",1975,"Fall",42.1866761304251,-69.6699150131332
"silver hake",1976,"Fall",42.0453723187498,-68.6223598918969
"silver hake",1977,"Fall",41.9269667519211,-69.3604708366554
"silver hake",1978,"Fall",41.7424293383208,-69.4066746075555
"silver hake",1979,"Fall",42.1657065549485,-69.2192362225169
"silver hake",1980,"Fall",41.99255225973,-68.7904688648525
"silver hake",1981,"Fall",41.925386715107,-68.2690386922051
"silver hake",1982,"Fall",41.6375962100498,-69.0110297814726
"silver hake",1983,"Fall",41.9475276052556,-69.9480741185033
"silver hake",1984,"Fall",41.7815732783523,-69.2306269413232
"silver hake",1985,"Fall",41.5658725638761,-69.6653625553952
"silver hake",1986,"Fall",42.3408362603219,-68.5282036792523
"silver hake",1987,"Fall",42.2375168421806,-68.9471940250787
"silver hake",1988,"Fall",41.9085735356802,-68.9973140417296
"silver hake",1989,"Fall",42.2316222462202,-68.4776051780955
"silver hake",1990,"Fall",42.6461019457989,-68.52453589348
"silver hake",1991,"Fall",42.7267030600799,-68.3217406053295
"silver hake",1992,"Fall",42.675613239933,-68.2041879807989
"silver hake",1993,"Fall",42.8569356881173,-68.4321397119207
"silver hake",1994,"Fall",42.4979215196548,-68.8060491763106
"silver hake",1995,"Fall",42.4605803498027,-69.2351906139992
"silver hake",1996,"Fall",42.464860394187,-68.4686890599578
"silver hake",1997,"Fall",42.1079603489833,-69.2601273760241
"silver hake",1998,"Fall",42.7800649821318,-68.188224495678
"silver hake",1999,"Fall",42.7589462265152,-69.3822151704713
"silver hake",2000,"Fall",42.7432750154609,-68.7429986912018
"silver hake",2001,"Fall",42.3895930990349,-68.6697122883166
"silver hake",2002,"Fall",42.4317153646949,-68.7480854834864
"silver hake",2003,"Fall",42.4686756495017,-68.5877067998129
"silver hake",2004,"Fall",41.7139933069089,-69.1192811005761
"silver hake",2005,"Fall",41.6083937929045,-68.9370615654909
"silver hake",2006,"Fall",41.6422931503405,-69.6965390139398
"silver hake",2007,"Fall",42.5462392970947,-68.4798925863278
"silver hake",2008,"Fall",42.109216392255,-68.773188294505
"silver hake",2009,"Fall",42.2617582944299,-68.9088844742909
"silver hake",2010,"Fall",42.4867469006015,-68.7846880223527
"silver hake",2011,"Fall",42.0727347135049,-69.0496781971077
"silver hake",2012,"Fall",42.9736980490002,-68.6976624023526
"silver hake",2013,"Fall",42.7938251035671,-68.5012794435087
"silver hake",2014,"Fall",42.5987102667791,-68.8235581873615
"silver hake",2015,"Fall",42.9441332494709,-68.2472821740585
"silver hake",2016,"Fall",42.8570838927149,-68.5983634838221
"silver hake",2017,"Fall",43.0499899912285,-68.7404387408462
"silver hake",2018,"Fall",42.526743152065,-69.3378629993641
"silver hake",2019,"Fall",42.5214653611637,-69.2371330442579
"smooth dogfish",1970,"Spring",37,-75.2266664
"smooth dogfish",1971,"Spring",36.05,-74.866667
"smooth dogfish",1972,"Spring",35.978699113224,-74.8682219752032
"smooth dogfish",1973,"Spring",36.7633387495909,-74.6306604238953
"smooth dogfish",1974,"Spring",35.9673144941952,-75.0488640123826
"smooth dogfish",1975,"Spring",36.75,-74.65
"smooth dogfish",1976,"Spring",35.8525306680698,-75.1486597917402
"smooth dogfish",1977,"Spring",36.0113825458566,-74.8830426124302
"smooth dogfish",1978,"Spring",35.8039858391645,-74.9745346365535
"smooth dogfish",1979,"Spring",35.9851851666667,-74.7925925555555
"smooth dogfish",1980,"Spring",35.7544986441718,-74.8782205521472
"smooth dogfish",1981,"Spring",35.6,-74.966667
"smooth dogfish",1982,"Spring",35.8525976266916,-74.865991713964
"smooth dogfish",1984,"Spring",36.7932994492084,-74.7720594043535
"smooth dogfish",1985,"Spring",36.36371742738,-74.7687784824162
"smooth dogfish",1986,"Spring",36.8649602300665,-74.6430818082999
"smooth dogfish",1987,"Spring",36.0102405285266,-74.8344617924765
"smooth dogfish",1988,"Spring",36.0395546216216,-74.7972305996756
"smooth dogfish",1989,"Spring",36.1047866858529,-74.798974381654
"smooth dogfish",1990,"Spring",36.6247870296532,-74.703744295482
"smooth dogfish",1991,"Spring",37.9085660215775,-74.0435224146044
"smooth dogfish",1992,"Spring",35.940010707139,-74.8295447280325
"smooth dogfish",1993,"Spring",35.8896182107693,-74.8558273881783
"smooth dogfish",1994,"Spring",36.1257573636364,-74.7863639090909
"smooth dogfish",1995,"Spring",36.1576526591401,-74.8291901955613
"smooth dogfish",1996,"Spring",35.84375109637,-74.8719103333642
"smooth dogfish",1997,"Spring",36.1372508377657,-74.8370141890337
"smooth dogfish",1998,"Spring",35.8106663929416,-74.8447098691259
"smooth dogfish",1999,"Spring",36.1630507126261,-75.0582100081403
"smooth dogfish",2000,"Spring",35.7948140024345,-74.8585352552038
"smooth dogfish",2001,"Spring",35.7945312686082,-74.8600460781725
"smooth dogfish",2002,"Spring",35.9635913792837,-74.8409199382227
"smooth dogfish",2003,"Spring",35.7351919992397,-74.8424876905259
"smooth dogfish",2004,"Spring",35.5582907606722,-74.8528847038311
"smooth dogfish",2005,"Spring",35.6917497968879,-74.8436575007874
"smooth dogfish",2006,"Spring",36.5949615765586,-74.7557199564052
"smooth dogfish",2007,"Spring",35.7655289899721,-74.8759314885973
"smooth dogfish",2008,"Spring",35.8571854573932,-74.8798775682721
"smooth dogfish",2009,"Spring",35.6463809792337,-74.8845749995622
"smooth dogfish",2010,"Spring",36.8813652243792,-74.479972947662
"smooth dogfish",2011,"Spring",36.4302643916466,-74.7222481307643
"smooth dogfish",2012,"Spring",35.7469944842775,-74.821529379414
"smooth dogfish",2013,"Spring",36.0512599658638,-74.80475247408
"smooth dogfish",2014,"Spring",37.9250874753588,-73.9430064329471
"smooth dogfish",2015,"Spring",35.8446935911458,-74.9175603456023
"smooth dogfish",2016,"Spring",36.7408677205516,-74.6070290306479
"smooth dogfish",2017,"Spring",36.2996446937386,-74.7461285190227
"smooth dogfish",2018,"Spring",36.4947615520457,-74.6147518648528
"smooth dogfish",2019,"Spring",36.3004294114882,-74.7679959777676
"smooth dogfish",1971,"Fall",38.0166260688266,-74.7421531039652
"smooth dogfish",1972,"Fall",40.4886848806923,-72.4765188618953
"smooth dogfish",1973,"Fall",40.2435789906901,-73.1626652594378
"smooth dogfish",1974,"Fall",40.3942754254012,-72.7433883239745
"smooth dogfish",1975,"Fall",37.6069829585491,-75.0164536117734
"smooth dogfish",1976,"Fall",38.9775948635156,-74.0280000542456
"smooth dogfish",1977,"Fall",39.6042395912627,-73.8051830534207
"smooth dogfish",1978,"Fall",40.2245441881029,-72.8605841768489
"smooth dogfish",1979,"Fall",38.1936534876779,-74.7805246932745
"smooth dogfish",1980,"Fall",40.1463307831678,-71.6238309507315
"smooth dogfish",1981,"Fall",40.2084180237826,-73.0331256908268
"smooth dogfish",1982,"Fall",38.3283975337407,-74.7558204074397
"smooth dogfish",1983,"Fall",40.2578924045843,-73.3707176672731
"smooth dogfish",1984,"Fall",39.1505859628868,-74.372882566738
"smooth dogfish",1985,"Fall",39.3263700700261,-73.9660225381509
"smooth dogfish",1986,"Fall",40.4819036965464,-73.0395223767947
"smooth dogfish",1987,"Fall",39.4887854951673,-73.8717719717472
"smooth dogfish",1988,"Fall",41.0575720446915,-71.1976856875954
"smooth dogfish",1989,"Fall",40.1040874562738,-72.9175855
"smooth dogfish",1990,"Fall",39.1648596375189,-74.0903615625673
"smooth dogfish",1991,"Fall",40.5452562087286,-72.311290089184
"smooth dogfish",1992,"Fall",41.0221392368731,-70.8114649173534
"smooth dogfish",1993,"Fall",40.769880268577,-72.0922047202526
"smooth dogfish",1994,"Fall",40.7988220438381,-72.2365537830463
"smooth dogfish",1995,"Fall",40.9823360170534,-70.5521012102321
"smooth dogfish",1996,"Fall",40.2723919899916,-73.2827954488264
"smooth dogfish",1997,"Fall",39.3346669783206,-74.0506361566412
"smooth dogfish",1998,"Fall",39.3125788136741,-73.7206387734524
"smooth dogfish",1999,"Fall",38.7489704387086,-74.4336394835387
"smooth dogfish",2000,"Fall",40.7657961755053,-71.5400631182191
"smooth dogfish",2001,"Fall",39.0116335185943,-74.2707345789787
"smooth dogfish",2002,"Fall",40.6765949448413,-70.8498112373492
"smooth dogfish",2003,"Fall",38.242824165354,-74.5796927011261
"smooth dogfish",2004,"Fall",39.7363617122235,-72.8789068351584
"smooth dogfish",2005,"Fall",40.6156359247499,-71.1678352863993
"smooth dogfish",2006,"Fall",40.0106044001114,-72.6921230007806
"smooth dogfish",2007,"Fall",40.0759075181928,-71.8963516855086
"smooth dogfish",2008,"Fall",40.9013763242151,-70.31615386257
"smooth dogfish",2009,"Fall",39.2586477359744,-73.7887494420593
"smooth dogfish",2010,"Fall",39.9495662659189,-73.1137217095912
"smooth dogfish",2011,"Fall",39.902399673659,-73.0855986735178
"smooth dogfish",2012,"Fall",40.6331877863469,-72.272584139764
"smooth dogfish",2013,"Fall",40.4861170900409,-72.097992551046
"smooth dogfish",2014,"Fall",40.21974539582,-71.7878894263275
"smooth dogfish",2015,"Fall",40.8039316041746,-71.864930035975
"smooth dogfish",2016,"Fall",41.1296334571277,-68.3511657150053
"smooth dogfish",2017,"Fall",40.9804242817545,-67.9302035083765
"smooth dogfish",2018,"Fall",40.7177799450469,-72.4650653679259
"smooth dogfish",2019,"Fall",40.9457848445414,-69.0698975579278
"smooth skate",1970,"Spring",42.8120954178865,-68.2166515880209
"smooth skate",1971,"Spring",42.1181640582474,-68.1828060162126
"smooth skate",1972,"Spring",42.4339958330228,-68.1005269830671
"smooth skate",1973,"Spring",42.186004838869,-68.4939925676741
"smooth skate",1974,"Spring",41.9147864154958,-68.5401723133733
"smooth skate",1975,"Spring",42.2354810451469,-68.4790293927977
"smooth skate",1976,"Spring",42.5574966009032,-68.2249398369657
"smooth skate",1977,"Spring",42.7075113534701,-69.542137358691
"smooth skate",1978,"Spring",42.5875884973404,-68.8948801635638
"smooth skate",1979,"Spring",43.41206135729,-68.5212077116197
"smooth skate",1980,"Spring",42.5952329806672,-68.9285280544188
"smooth skate",1981,"Spring",42.567575774019,-68.3407843365036
"smooth skate",1982,"Spring",42.8649281654676,-68.1576138057554
"smooth skate",1983,"Spring",42.4627348371608,-67.5578113350731
"smooth skate",1984,"Spring",42.1938200224719,-68.4213483258427
"smooth skate",1985,"Spring",42.4786146475766,-67.8067986668168
"smooth skate",1986,"Spring",43.0693202495024,-67.4412460225575
"smooth skate",1987,"Spring",42.7140940134228,-67.7667783691275
"smooth skate",1988,"Spring",42.736632192047,-67.9019779691665
"smooth skate",1989,"Spring",42.7055484117013,-67.481737426636
"smooth skate",1990,"Spring",42.6298308579677,-66.9249420946882
"smooth skate",1991,"Spring",42.8726033335059,-67.8622443929386
"smooth skate",1992,"Spring",42.4182703166454,-67.7691207257197
"smooth skate",1993,"Spring",43.2704189307032,-66.8984176691957
"smooth skate",1994,"Spring",43.4838963057613,-67.5370059689028
"smooth skate",1995,"Spring",43.1718264197582,-68.1814083075588
"smooth skate",1996,"Spring",42.1562500123067,-66.7131023473256
"smooth skate",1997,"Spring",43.7866417226454,-68.1308864805263
"smooth skate",1998,"Spring",42.990266549685,-68.109734129206
"smooth skate",1999,"Spring",43.9860946493475,-67.6410287434478
"smooth skate",2000,"Spring",42.3032629678899,-69.0626679495413
"smooth skate",2001,"Spring",42.4713852113306,-67.5028936514351
"smooth skate",2002,"Spring",43.7318317812977,-67.4915603042433
"smooth skate",2003,"Spring",43.1009495391834,-67.8047577128569
"smooth skate",2004,"Spring",44.0863813875791,-67.1215898061338
"smooth skate",2005,"Spring",42.7293664013587,-67.9102518383376
"smooth skate",2006,"Spring",41.8172555559706,-69.1876347749303
"smooth skate",2007,"Spring",42.4517339053836,-67.4843882810195
"smooth skate",2008,"Spring",42.560141924851,-66.9777279121412
"smooth skate",2009,"Spring",42.3580303735113,-68.6457400510235
"smooth skate",2010,"Spring",42.7994641738199,-67.4158123626776
"smooth skate",2011,"Spring",42.664087705289,-67.4997665020342
"smooth skate",2012,"Spring",43.0189886953295,-67.8950029111394
"smooth skate",2013,"Spring",42.582446339542,-67.1672996275836
"smooth skate",2014,"Spring",43.5239784232258,-67.6784586319454
"smooth skate",2015,"Spring",42.9747578890771,-67.5304399170997
"smooth skate",2016,"Spring",42.8936653275993,-67.623217573424
"smooth skate",2017,"Spring",42.6103385525501,-67.491474892369
"smooth skate",2018,"Spring",43.4622544534235,-67.5168023511143
"smooth skate",2019,"Spring",43.1778711545533,-67.7273504544102
"smooth skate",1970,"Fall",42.6356695476374,-67.7333942944515
"smooth skate",1971,"Fall",42.3717678579063,-67.228168837825
"smooth skate",1972,"Fall",42.1293082921311,-68.5642608763596
"smooth skate",1973,"Fall",41.9377694739137,-68.453425801231
"smooth skate",1974,"Fall",42.0464835152058,-69.1407104510387
"smooth skate",1975,"Fall",41.9174463449282,-68.4176575104239
